Source,Target,Distance_miles
48113011500,48113009304,1.9917163087033312
48113011500,48113003901,2.0378187248297883
48113011500,48113011601,2.157853009573051
48113011601,48113009303,1.2054082749742723
48113011601,48113009304,1.2896957579703747
48113011601,48113020200,1.3721425982621684
48113011601,48113011500,2.157853009573051
48113011601,48113008701,2.787021326102095
48113011602,48113011702,1.5394911482052265
48113011602,48113009304,2.7626798926035656
48113011602,48113020200,2.833401384303768
48113011602,48113011601,3.242509586553526
48113011602,48113017101,3.4390033938261952
48113011702,48113011602,1.5394911482052265
48113011702,48113017101,2.2658757130549136
48113011702,48113017605,3.4241270883954327
48113011702,48113009304,3.5130692080589125
48113011702,48113012000,3.654689827592639
48113012000,48113017605,0.8283929984615591
48113012000,48113012100,0.9554604252082821
48113012000,48113017602,1.458134468709738
48113012000,48113017805,2.238499995900735
48113012000,48113017703,3.1609443738390928
48113012100,48113012000,0.9554604252082821
48113012100,48113017602,1.1738773765859487
48113012100,48113017605,1.4193828458923379
48113012100,48113017805,1.4339229774093942
48113012100,48113017703,2.774545670847663
48113012301,48113018001,2.072398692911319
48113012301,48113017805,2.6407608674970797
48113012301,48113018130,3.1238302085649328
48113012301,48113012100,3.4064491712629605
48113012301,48113013010,3.5630802105582147
48113013010,48113013011,0.9503183266850004
48113013010,48113018126,2.996714775359851
48113013010,48113018001,3.1937172166992647
48113013010,48113012301,3.5630802105582147
48113013010,48113018130,3.881808605491809
48113013011,48113013010,0.9503183266850004
48113013011,48113018126,3.856894052667589
48113013011,48113018001,4.1376912390075145
48113013011,48113012301,4.309658423990046
48113013011,48113018205,4.500572603701227
48113013717,48121021616,3.9423416736041865
48113013717,48113009701,5.116143307463839
48113013717,48113009900,5.1802712990940645
48113013717,48113014103,6.681213628982999
48113013717,48113014204,7.781488339850875
48113014103,48113014133,1.8402781287053118
48113014103,48113014116,3.5541865097136394
48113014103,48113009900,4.452602916670767
48113014103,48113014204,4.615353335691263
48113014103,48113014403,4.863896017250125
48113014116,48113014403,1.3634443764940845
48113014116,48113014133,1.7320688216656643
48113014116,48113015303,2.8178186456282415
48113014116,48113014103,3.5541865097136394
48113014116,48439113513,3.8918984831227528
48113014133,48113014116,1.7320688216656643
48113014133,48113014103,1.8402781287053118
48113014133,48113014403,3.0759042141791846
48113014133,48113015303,4.525283578772897
48113014133,48113014204,4.815640662971646
48113014204,48113020100,1.9752130236272156
48113014204,48113009900,2.6722644775135134
48113014204,48113015000,3.37838404045694
48113014204,48113009701,3.8835651469082455
48113014204,48113015100,3.910902254794955
48113014403,48113014116,1.3634443764940845
48113014403,48113015303,1.4545824957359539
48113014403,48113015304,3.0505629700675927
48113014403,48113014133,3.0759042141791846
48113014403,48439113513,3.42467354598472
48113015000,48113015100,1.3158976301279546
48113015000,48113020100,1.7587969150301304
48113015000,48113010602,1.8796308290531794
48113015000,48113010601,1.9160886615108013
48113015000,48113010500,2.8038808314105883
48113015100,48113015000,1.3158976301279546
48113015100,48113010602,2.504636216478978
48113015100,48113015800,2.703335108493589
48113015100,48113015700,2.730734740421334
48113015100,48113020100,2.8018555829829483
48113015303,48113014403,1.4545824957359539
48113015303,48113015304,1.8873394193247746
48113015303,48113014116,2.8178186456282415
48113015303,48439113116,2.9902989938532807
48113015303,48439113114,3.394719811966608
48113015304,48113015303,1.8873394193247746
48113015304,48113015403,2.316287913297914
48113015304,48113015404,2.9078311576777143
48113015304,48113015700,2.960141324312427
48113015304,48113014403,3.0505629700675927
48113015403,48113015404,0.5950689946142457
48113015403,48439113002,1.6844193405795738
48113015403,48113016100,2.0673374077754483
48113015403,48113015304,2.316287913297914
48113015403,48439113116,2.9110574257474506
48113015404,48113015403,0.5950689946142457
48113015404,48439113002,1.2813557571417333
48113015404,48113016100,1.5150036399764033
48113015404,48113015304,2.9078311576777143
48113015404,48439113116,3.1227304591773577
48113015700,48113015800,1.3228024031937629
48113015700,48113015100,2.730734740421334
48113015700,48113010703,2.7895502372910084
48113015700,48113015304,2.960141324312427
48113015700,48113010602,3.1244997292659478
48113015800,48113015700,1.3228024031937629
48113015800,48113010602,2.000058685278963
48113015800,48113010703,2.0397289379616663
48113015800,48113010704,2.4937673597496346
48113015800,48113015100,2.703335108493589
48113016100,48113015404,1.5150036399764033
48113016100,48439113002,1.8472161217273768
48113016100,48113015403,2.0673374077754483
48113016100,48439111536,2.3267154930885003
48113016100,48113016408,2.8488460678232923
48113016408,48113016100,2.8488460678232923
48113016408,48439111536,3.3698223706015353
48113016408,48113016520,4.022596915646812
48113016408,48113010703,4.064653818001056
48113016408,48113015404,4.155201993242466
48113016511,48113016626,2.8882405209771376
48113016511,48113010903,4.973521044089768
48113016511,48113016408,5.459680364472358
48113016511,48113016520,5.569592407190455
48113016511,48113010904,5.5792694145582615
48113016520,48113010801,1.5617034324230623
48113016520,48113010703,1.8336695442568598
48113016520,48113010704,2.471170816774388
48113016520,48113010903,2.835617579358755
48113016520,48113010904,3.552262806611746
48113016605,48113011105,1.6613798072299986
48113016605,48113011200,2.6778202614333306
48113016605,48113010904,3.0286582720442374
48113016605,48113010903,3.548130936994383
48113016605,48113011300,3.6869293078739966
48113016611,48113016621,0.9799307327271285
48113016611,48113016605,3.796902235184419
48113016611,48113016704,4.365223236322637
48113016611,48113016703,4.777165461517602
48113016611,48113011105,4.900932901118868
48113016621,48113016611,0.9799307327271285
48113016621,48113016605,4.726745274862721
48113016621,48113016704,5.110273362286232
48113016621,48113016703,5.611579823894124
48113016621,48113011105,5.87881651719226
48113016626,48113016511,2.8882405209771376
48113016626,48113016621,5.932856688112243
48113016626,48113016611,6.036365947197197
48113016626,48113016605,6.555909195320786
48113016626,48113010903,7.140122584336829
48113016701,48113011300,1.4318500094092441
48113016701,48113011401,1.5855369750939454
48113016701,48113016703,1.8737096047605861
48113016701,48113011200,2.4069069534919416
48113016701,48113016704,2.728598231084086
48113016703,48113016704,0.8921545031190365
48113016703,48113016701,1.8737096047605861
48113016703,48113011300,2.6975957314953187
48113016703,48113011200,3.085354658498548
48113016703,48113011105,3.2041022074899836
48113016704,48113016703,0.8921545031190365
48113016704,48113016701,2.728598231084086
48113016704,48113011300,3.5794760689743375
48113016704,48113011105,3.8429685211565325
48113016704,48113011200,3.8768042059843117
48113016903,48113016704,6.659721181141563
48113016903,48113011602,7.118291508158664
48113016903,48113016703,7.121598200316104
48113016903,48113020200,7.13763237142672
48113016903,48113016701,7.794241061148019
48113017004,48113017101,1.5325451428672892
48113017004,48113011702,3.78361476352275
48113017004,48113011602,4.818853809634046
48113017004,48113017605,6.036510820164452
48113017004,48113012000,6.644720866500223
48113017101,48113017004,1.5325451428672892
48113017101,48113011702,2.2658757130549136
48113017101,48113011602,3.4390033938261952
48113017101,48113017605,4.694592055542514
48113017101,48113012000,5.231579802507143
48113017602,48113017605,1.1483929597684095
48113017602,48113012100,1.1738773765859487
48113017602,48113017805,1.1744660228262145
48113017602,48113012000,1.458134468709738
48113017602,48113017703,1.7112539162739977
48113017605,48113012000,0.8283929984615591
48113017605,48113017602,1.1483929597684095
48113017605,48113012100,1.4193828458923379
48113017605,48113017805,2.2468965495930373
48113017605,48113017703,2.669242642609924
48113017703,48113017602,1.7112539162739977
48113017703,48113017805,1.7569997301266969
48113017703,48113017605,2.669242642609924
48113017703,48113012100,2.774545670847663
48113017703,48113012000,3.1609443738390928
48113017805,48113017602,1.1744660228262145
48113017805,48113012100,1.4339229774093942
48113017805,48113017703,1.7569997301266969
48113017805,48113012000,2.238499995900735
48113017805,48113017605,2.2468965495930373
48113018001,48113018130,1.1097170529527132
48113018001,48113018126,1.9385215306490593
48113018001,48113012301,2.072398692911319
48113018001,48113013010,3.1937172166992647
48113018001,48113017805,3.225714139539907
48113018105,48113018203,1.474668264950379
48113018105,48113018205,2.156696512210197
48113018105,48113019029,3.2909696976992295
48113018105,48113018126,4.238794960571144
48113018105,48113013010,4.917536251359467
48113018126,48113018130,1.5796961843953408
48113018126,48113018001,1.9385215306490593
48113018126,48113018205,2.225859897901112
48113018126,48113013010,2.996714775359851
48113018126,48113018203,3.300144382298043
48113018130,48113018001,1.1097170529527132
48113018130,48113018126,1.5796961843953408
48113018130,48113012301,3.1238302085649328
48113018130,48113017703,3.5208105575650857
48113018130,48113017805,3.626952587464969
48113018141,48113018203,4.663253183733649
48113018141,48113018205,4.7276845883783025
48113018141,48113018126,5.253380237299894
48113018141,48113018130,5.361191670883475
48113018141,48113018105,6.064343769403659
48113018203,48113018205,1.0836821476882048
48113018203,48113018105,1.474668264950379
48113018203,48113018126,3.300144382298043
48113018203,48113018141,4.663253183733649
48113018203,48113018130,4.698575502595362
48113018205,48113018203,1.0836821476882048
48113018205,48113018105,2.156696512210197
48113018205,48113018126,2.225859897901112
48113018205,48113018130,3.6752174209762867
48113018205,48113013010,3.98052954748223
48113019029,48113018105,3.2909696976992295
48113019029,48113018203,4.714264510044336
48113019029,48113018205,5.042233184528693
48113019029,48113013011,5.067142060231755
48113019029,48113013010,5.5344886886958
48113020100,48113015000,1.7587969150301304
48113020100,48113014204,1.9752130236272156
48113020100,48113010601,2.479549626276642
48113020100,48113015100,2.8018555829829483
48113020100,48113010000,3.0109537685622847
48113020200,48113011601,1.3721425982621684
48113020200,48113009304,2.278242421263374
48113020200,48113009303,2.57020265270567
48113020200,48113011602,2.833401384303768
48113020200,48113008701,3.2776106019760043
48113020400,48113003400,1.0637776730723012
48113020400,48113008900,1.9701925814631698
48113020400,48113003800,2.261764390984976
48113020400,48113004000,2.284867888335259
48113020400,48113004900,2.560436920511208
48113020500,48113010500,1.453280279916075
48113020500,48113010000,2.0427097359202984
48113020500,48113010601,2.0508758646408207
48113020500,48113010602,3.0872627133922887
48113020500,48113000406,3.7842343107665153
48115950402,48115950500,2.226617698108895
48115950402,48445950400,34.838961951064014
48115950402,48445950300,36.47581369224738
48115950402,48227950300,42.46381064261589
48115950402,48227950400,43.59441327807968
48115950500,48115950402,2.226617698108895
48115950500,48445950400,34.713500354608605
48115950500,48445950300,36.479323371599556
48115950500,48227950300,42.01746108294503
48115950500,48227950400,43.17075044888468
48117950500,48369950200,23.005851715766035
48117950500,48381021801,28.668000915932073
48117950500,48381021802,30.233473704900913
48117950500,48381020800,38.82607839505444
48117950500,48375015300,40.9570707781076
48121020503,48121020601,1.2750515505922153
48121020503,48121020602,2.130134748568447
48121020503,48121021202,2.9144792391460457
48121020503,48121021201,3.480423336245754
48121020503,48121020800,4.542725588633135
48121020601,48121020602,1.2288050189837942
48121020601,48121020503,1.2750515505922153
48121020601,48121021202,1.6430756435299652
48121020601,48121021201,2.26801241174172
48121020601,48121020800,3.957518520721856
48121020602,48121020601,1.2288050189837942
48121020602,48121021201,1.5630190972593145
48121020602,48121021202,1.6661258033354882
48121020602,48121020503,2.130134748568447
48121020602,48121020800,4.892251187191076
48121020800,48121021202,3.5824000064640598
48121020800,48121020601,3.957518520721856
48121020800,48121020503,4.542725588633135
48121020800,48121021201,4.66699887186725
48121020800,48121020602,4.892251187191076
48121021201,48121021202,1.131118686203636
48121021201,48121020602,1.5630190972593145
48121021201,48121020601,2.26801241174172
48121021201,48121020503,3.480423336245754
48121021201,48121020800,4.66699887186725
48121021202,48121021201,1.131118686203636
48121021202,48121020601,1.6430756435299652
48121021202,48121020602,1.6661258033354882
48121021202,48121020503,2.9144792391460457
48121021202,48121020800,3.5824000064640598
48121021616,48113013717,3.9423416736041865
48121021616,48085031804,6.618742924993267
48121021616,48113009701,8.22391436690873
48121021616,48113007804,8.816015307733613
48121021616,48113009900,8.823956040559368
48133950300,48429950300,25.528819991980793
48133950300,48441010900,40.37559790229163
48133950300,48441012100,41.036466909414926
48133950300,48441012200,41.935213587480874
48133950300,48441011900,42.15604211590978
48135000300,48135000500,1.0812497727852586
48135000300,48329001100,17.62737693860133
48135000300,48329001500,20.051700114659393
48135000300,48329001700,20.29517512986975
48135000300,48329000100,20.304450030917526
48135000500,48135000300,1.0812497727852586
48135000500,48329001100,17.739707033096842
48135000500,48329001500,20.12245333611439
48135000500,48329001700,20.448129121927185
48135000500,48329000100,20.539432514957017
48139060400,48139060500,2.7385895892543224
48139060400,48139061500,11.897389970592787
48139060400,48139061600,12.283521487701824
48139060400,48113016621,14.379425048622627
48139060400,48113016611,15.32502072287161
48139060500,48139060400,2.7385895892543224
48139060500,48113016621,12.54937143323131
48139060500,48113016611,13.522490417985301
48139060500,48113016626,14.399023860227581
48139060500,48139061500,14.438293009700425
48139061500,48139061600,2.798337684758921
48139061500,48139060400,11.897389970592787
48139061500,48349970200,13.272340608836352
48139061500,48139060500,14.438293009700425
48139061500,48349970500,16.70769222846903
48139061600,48139061500,2.798337684758921
48139061600,48139060400,12.283521487701824
48139061600,48139060500,14.55421598666061
48139061600,48349970200,15.017512087253017
48139061600,48113016903,17.109092616283604
48141000107,48141000108,0.7865971387594559
48141000107,48141000207,1.5840687698993487
48141000107,48141000208,1.6936019225444368
48141000107,48141000204,2.2982982211428897
48141000107,48141000206,3.204752875650069
48141000108,48141000107,0.7865971387594559
48141000108,48141000208,0.9071487548771091
48141000108,48141000207,1.1338145623031124
48141000108,48141000204,2.0688621741598765
48141000108,48141000206,3.237233574804821
48141000204,48141000207,0.9978724547612075
48141000204,48141000206,1.375380990457406
48141000204,48141000108,2.0688621741598765
48141000204,48141000208,2.136314357577166
48141000204,48141000302,2.1670938403409834
48141000206,48141000302,0.8685323334858467
48141000206,48141000204,1.375380990457406
48141000206,48141000207,2.314348113293716
48141000206,48141000107,3.204752875650069
48141000206,48141000108,3.237233574804821
48141000207,48141000204,0.9978724547612075
48141000207,48141000108,1.1338145623031124
48141000207,48141000208,1.1663544825094352
48141000207,48141000107,1.5840687698993487
48141000207,48141000206,2.314348113293716
48141000208,48141000108,0.9071487548771091
48141000208,48141000207,1.1663544825094352
48141000208,48141000107,1.6936019225444368
48141000208,48141000204,2.136314357577166
48141000208,48141000206,3.4793178849612487
48141000302,48141000206,0.8685323334858467
48141000302,48141000204,2.1670938403409834
48141000302,48141010102,3.1285256044884804
48141000302,48141000207,3.1444691735276953
48141000302,48141000107,4.066939795240681
48141000900,48141001115,2.110172256462794
48141000900,48141002500,2.2633676997576706
48141000900,48141001111,2.280142951934804
48141000900,48141001400,2.7955133218669004
48141000900,48141001600,2.9216466460618937
48141001111,48141001115,1.563114034270989
48141001111,48141000900,2.280142951934804
48141001111,48141001400,2.986921652076998
48141001111,48141002500,4.363074484862458
48141001111,48141001600,4.4292817470230705
48141001115,48141001400,1.4243038584464396
48141001115,48141001111,1.563114034270989
48141001115,48141000900,2.110172256462794
48141001115,48141001600,3.1207008350961902
48141001115,48141002500,4.359819467024832
48141001400,48141001115,1.4243038584464396
48141001400,48141001600,2.1876757280681245
48141001400,48141000900,2.7955133218669004
48141001400,48141001111,2.986921652076998
48141001400,48141002500,4.77385764372231
48141001600,48141001400,2.1876757280681245
48141001600,48141000900,2.9216466460618937
48141001600,48141001115,3.1207008350961902
48141001600,48141002500,3.884163666529442
48141001600,48141001111,4.4292817470230705
48141002500,48141010102,2.1165454365693464
48141002500,48141003402,2.243325674865076
48141002500,48141000900,2.2633676997576706
48141002500,48141003602,3.1836654280472407
48141002500,48141001600,3.884163666529442
48141003402,48141010102,1.9285794062782389
48141003402,48141002500,2.243325674865076
48141003402,48141003602,2.638285577854675
48141003402,48141004310,3.332922869277088
48141003402,48141003702,3.745016090066794
48141003602,48141003702,1.7782196889941053
48141003602,48141003402,2.638285577854675
48141003602,48141003801,2.8948060416518038
48141003602,48141002500,3.1836654280472407
48141003602,48141003803,3.954486358609528
48141003702,48141003801,1.167878533322131
48141003702,48141003602,1.7782196889941053
48141003702,48141003803,2.232705829148131
48141003702,48141003804,2.737539050947403
48141003702,48141003402,3.745016090066794
48141003801,48141003803,1.0671977943195274
48141003801,48141003702,1.167878533322131
48141003801,48141003804,1.5915976356263721
48141003801,48141003602,2.8948060416518038
48141003801,48141004103,2.948140656600305
48141003803,48141003804,0.5657966445999082
48141003803,48141003801,1.0671977943195274
48141003803,48141003903,2.0057964726511157
48141003803,48141003702,2.232705829148131
48141003803,48141004103,2.280797194587897
48141003804,48141003803,0.5657966445999082
48141003804,48141003903,1.576549540969453
48141003804,48141003801,1.5915976356263721
48141003804,48141004103,1.838697602437044
48141003804,48141003702,2.737539050947403
48141003903,48141003804,1.576549540969453
48141003903,48141003803,2.0057964726511157
48141003903,48141004103,2.4384130238268518
48141003903,48141004003,2.5590308294225723
48141003903,48141003801,3.0664284195198137
48141004003,48141004103,1.790332547644361
48141004003,48141003903,2.5590308294225723
48141004003,48141003804,3.0251846709456207
48141004003,48141010409,3.115909932916394
48141004003,48141010346,3.2626706819370144
48141004103,48141004003,1.790332547644361
48141004103,48141003804,1.838697602437044
48141004103,48141003803,2.280797194587897
48141004103,48141003903,2.4384130238268518
48141004103,48141003801,2.948140656600305
48141004310,48141010316,2.004076820592818
48141004310,48141010322,3.0549357044767818
48141004310,48141003402,3.332922869277088
48141004310,48141010325,4.074213921588974
48141004310,48141003702,4.217254532855463
48141010102,48141003402,1.9285794062782389
48141010102,48141002500,2.1165454365693464
48141010102,48141000302,3.1285256044884804
48141010102,48141000900,3.5442304668899567
48141010102,48141000206,3.9920537899649373
48141010203,48141010216,6.896802806310804
48141010203,48141000107,11.708405757326924
48141010203,48141001111,12.367917601463082
48141010203,48141000108,12.460245175466671
48141010203,48141000207,13.164490257986916
48141010216,48141001111,6.577981936626489
48141010216,48141010203,6.896802806310804
48141010216,48141001115,7.129620319148744
48141010216,48141001400,7.914082305124254
48141010216,48141000900,8.820000803786188
48141010316,48141010322,1.966443253004368
48141010316,48141004310,2.004076820592818
48141010316,48141010325,2.8269739814937007
48141010316,48141004103,3.7708922065117454
48141010316,48141003702,4.588114201295974
48141010322,48141010325,1.0193057777807273
48141010322,48141010316,1.966443253004368
48141010322,48141010339,2.999508996996166
48141010322,48141004310,3.0549357044767818
48141010322,48141004103,5.415227273063454
48141010325,48141010322,1.0193057777807273
48141010325,48141010339,2.2553210620714954
48141010325,48141010316,2.8269739814937007
48141010325,48141004310,4.074213921588974
48141010325,48141004103,5.893377073442779
48141010333,48141010345,4.460292486119313
48141010333,48141010347,4.757178091797812
48141010333,48141010346,5.590313541463245
48141010333,48141010404,6.242419217049673
48141010333,48141010408,6.382524801873862
48141010339,48141010325,2.2553210620714954
48141010339,48141010322,2.999508996996166
48141010339,48141010316,4.96346671328365
48141010339,48141004310,5.750824143416198
48141010339,48141004103,8.13914601523933
48141010345,48141010346,1.5670727010755832
48141010345,48141010409,3.157464175606114
48141010345,48141010408,3.3953851468193994
48141010345,48141004003,3.824042666909574
48141010345,48141010347,4.080116505973924
48141010346,48141010345,1.5670727010755832
48141010346,48141010409,1.6050760406917326
48141010346,48141010408,2.0231167091675135
48141010346,48141010401,2.631751807075413
48141010346,48141004003,3.2626706819370144
48141010347,48141010404,1.5663112210958123
48141010347,48141010408,2.658790052452026
48141010347,48141010407,3.2558221815068946
48141010347,48141010405,3.4189715865380856
48141010347,48141010346,3.6199362660211545
48141010401,48141010408,1.1645171521520068
48141010401,48141010409,1.3455016653481218
48141010401,48141010405,2.085766051695808
48141010401,48141010346,2.631751807075413
48141010401,48141010404,3.6947203061500065
48141010404,48141010347,1.5663112210958123
48141010404,48141010407,1.715742585605116
48141010404,48141010405,2.5167135880893317
48141010404,48141010406,2.7191196490193725
48141010404,48141010408,2.97663963308015
48141010405,48141010407,2.0464107593830225
48141010405,48141010401,2.085766051695808
48141010405,48141010408,2.302408680528658
48141010405,48141010406,2.3077287411881406
48141010405,48141010404,2.5167135880893317
48141010406,48141010407,1.0055639346995524
48141010406,48141010405,2.3077287411881406
48141010406,48141010404,2.7191196490193725
48141010406,48141010347,4.245438294947746
48141010406,48141010401,4.3891015217978415
48141010407,48141010406,1.0055639346995524
48141010407,48141010404,1.715742585605116
48141010407,48141010405,2.0464107593830225
48141010407,48141010347,3.2558221815068946
48141010407,48141010408,3.7451560844122307
48141010408,48141010401,1.1645171521520068
48141010408,48141010409,1.559502762450448
48141010408,48141010346,2.0231167091675135
48141010408,48141010405,2.302408680528658
48141010408,48141010347,2.658790052452026
48141010409,48141010401,1.3455016653481218
48141010409,48141010408,1.559502762450448
48141010409,48141010346,1.6050760406917326
48141010409,48141004003,3.115909932916394
48141010409,48141010345,3.157464175606114
48141010505,48141010406,10.593577736352717
48141010505,48141010407,10.608776492410318
48141010505,48141010404,10.989618542162773
48141010505,48141010347,11.888491948621445
48141010505,48141010405,12.654322199642882
48143950300,48143950400,10.260054841321358
48143950300,48143950600,12.889380558119926
48143950300,48143950500,13.424759847584461
48143950300,48193950300,31.400821884814366
48143950300,48133950300,42.744170104783215
48143950400,48143950600,3.105402567758915
48143950400,48143950500,3.1647594948080764
48143950400,48143950300,10.260054841321358
48143950400,48193950300,35.43337654438898
48143950400,48363000700,41.70534611932368
48143950500,48143950600,1.9843957829839949
48143950500,48143950400,3.1647594948080764
48143950500,48143950300,13.424759847584461
48143950500,48193950300,37.181035714366445
48143950500,48363000700,39.1181087072931
48143950600,48143950500,1.9843957829839949
48143950600,48143950400,3.105402567758915
48143950600,48143950300,12.889380558119926
48143950600,48193950300,35.27288506376868
48143950600,48363000700,40.78840666779366
48145000300,48309002100,18.92575763637559
48145000300,48309000200,19.67898588008025
48145000300,48309000400,20.48980856621068
48145000300,48309000598,20.51014879888501
48145000300,48309001500,21.344451361054094
48147950401,48147950402,2.303870925117678
48147950401,48181001400,21.62692652899421
48147950401,48181001500,21.831469709566406
48147950401,48181000700,22.177678932994752
48147950401,48181000501,22.935847017330204
48147950402,48147950401,2.303870925117678
48147950402,48181001400,21.90126640854482
48147950402,48181000700,21.918864578161255
48147950402,48181001500,22.446495750110145
48147950402,48181000501,22.450483485260307
48153950600,48303000900,37.9583922174785
48153950600,48303001000,38.13363193173966
48153950600,48303001200,39.19426127421219
48153950600,48303010600,40.29715579819087
48153950600,48303001300,40.570481826181016
48155950100,48101950100,27.778233794790758
48155950100,48487950500,30.325240378524928
48155950100,48487950700,34.35296076658289
48155950100,48075950200,38.17229931197533
48155950100,48207950300,59.20880999906978
48157670101,48201330400,1.9171466991662807
48157670101,48201330302,2.2701008144385977
48157670101,48201330500,2.78574240448969
48157670101,48157670602,2.8275336121614276
48157670101,48157670400,3.1655026885084188
48157670400,48201330303,1.1426167428363747
48157670400,48157670602,1.41556465800983
48157670400,48201330302,1.5569604833201494
48157670400,48201330301,2.564121403425721
48157670400,48201330400,2.8357048874560418
48157670602,48157670400,1.41556465800983
48157670602,48201330302,2.368894158372975
48157670602,48201330303,2.553598040925944
48157670602,48157670101,2.8275336121614276
48157670602,48201330400,3.382682603155305
48157672002,48201440100,2.539397160218749
48157672002,48201453900,3.543491748238059
48157672002,48201452300,4.725726512174663
48157672002,48201451901,5.573540140302432
48157672002,48201330303,5.647926769780516
48157672601,48201454302,1.3622174838289092
48157672601,48201453900,3.201353233436836
48157672601,48201451901,4.476767993005506
48157672601,48157672002,6.4312372147078385
48157672601,48201452300,6.789346082550833
48157674800,48157675000,1.2389285464743167
48157674800,48157674900,1.9197471713673402
48157674800,48157675200,2.167217791404839
48157674800,48157675300,3.60039226331261
48157674800,48157672601,10.614458742565555
48157674900,48157674800,1.9197471713673402
48157674900,48157675000,2.3729045262378263
48157674900,48157675200,3.84827029312722
48157674900,48157675300,4.809473084808664
48157674900,48157672601,9.007226568372971
48157675000,48157674800,1.2389285464743167
48157675000,48157675200,1.573476784509767
48157675000,48157674900,2.3729045262378263
48157675000,48157675300,2.5073585415347877
48157675000,48157672601,11.372943484303189
48157675200,48157675000,1.573476784509767
48157675200,48157675300,1.803438786976239
48157675200,48157674800,2.167217791404839
48157675200,48157674900,3.84827029312722
48157675200,48157672601,12.758350181928586
48157675300,48157675200,1.803438786976239
48157675300,48157675000,2.5073585415347877
48157675300,48157674800,3.60039226331261
48157675300,48157674900,4.809473084808664
48157675300,48157672601,13.80460563894077
48163950200,48163950300,15.98962444184208
48163950200,48507950100,21.998100892146464
48163950200,48463950500,36.33944527213893
48163950200,48463950400,36.795165380794636
48163950200,48463950100,37.39439987120872
48163950300,48163950200,15.98962444184208
48163950300,48507950100,26.298771226421216
48163950300,48283950300,27.82556656963273
48163950300,48507950302,33.73362958213954
48163950300,48463950500,44.917267634105144
48167721100,48167721700,2.6367389073319987
48167721100,48167721600,3.384036256669366
48167721100,48167721800,4.87737498862189
48167721100,48201341201,6.0311138384315015
48167721100,48167722700,7.052281730196323
48167721600,48167721700,3.23857255228715
48167721600,48167721100,3.384036256669366
48167721600,48167721800,5.189230572008321
48167721600,48201341301,5.695928813829941
48167721600,48201341201,6.238736701024555
48167721700,48167721800,2.357783824766915
48167721700,48167721100,2.6367389073319987
48167721700,48167721600,3.23857255228715
48167721700,48167722700,7.2075690471633695
48167721700,48167723000,8.091457009388774
48167721800,48167721700,2.357783824766915
48167721800,48167721100,4.87737498862189
48167721800,48167721600,5.189230572008321
48167721800,48167722700,7.14501081112123
48167721800,48167723000,7.923236168616817
48167722700,48167723000,0.9074138433123974
48167722700,48167722900,1.7163426015875176
48167722700,48167722800,2.077947317418476
48167722700,48167723200,2.252520252828328
48167722700,48167723700,2.992462423370817
48167722800,48167722900,0.9434110377815733
48167722800,48167723000,1.440513309134765
48167722800,48167723700,1.8758218919809595
48167722800,48167722700,2.077947317418476
48167722800,48167726200,3.0020872941110706
48167722900,48167723000,0.8319199311827725
48167722900,48167722800,0.9434110377815733
48167722900,48167723700,1.3567185339827088
48167722900,48167722700,1.7163426015875176
48167722900,48167723200,2.6806913910111447
48167723000,48167722900,0.8319199311827725
48167723000,48167722700,0.9074138433123974
48167723000,48167722800,1.440513309134765
48167723000,48167723700,2.0865369143858743
48167723000,48167723200,2.198016994727255
48167723200,48167723000,2.198016994727255
48167723200,48167722700,2.252520252828328
48167723200,48167722900,2.6806913910111447
48167723200,48167723700,3.1456640832975653
48167723200,48167722800,3.5592434276031777
48167723700,48167722900,1.3567185339827088
48167723700,48167722800,1.8758218919809595
48167723700,48167723000,2.0865369143858743
48167723700,48167722700,2.992462423370817
48167723700,48167723200,3.1456640832975653
48167724000,48167724101,4.37869844827749
48167724000,48167726200,5.558987921114666
48167724000,48167722800,8.555030946682104
48167724000,48167722900,9.459611139065137
48167724000,48167723700,9.609313393507115
48167724101,48167724000,4.37869844827749
48167724101,48167726200,9.80980671423472
48167724101,48167722800,12.807242862747657
48167724101,48167723700,13.661815430138523
48167724101,48167722900,13.680069045334001
48167726200,48167722800,3.0020872941110706
48167726200,48167722900,3.9006548894090045
48167726200,48167723700,4.184085868314557
48167726200,48167723000,4.41777497223921
48167726200,48167722700,4.859738338213821
48177000300,48055960700,16.7096940304297
48177000300,48055960200,26.936587087981582
48177000300,48055960400,30.91873199492983
48177000300,48187210300,32.44056205869115
48177000300,48187210200,32.578931096221595
48179950800,48375014100,48.55814817421049
48179950800,48375014900,49.53517747257333
48179950800,48375012600,50.134985983044565
48179950800,48375015000,50.874798514050916
48179950800,48375014500,50.88823383471754
48181000400,48181000501,2.373964890140642
48181000400,48181000700,2.9245535459086414
48181000400,48181000902,6.201542513395313
48181000400,48181001400,7.144748971298361
48181000400,48181002000,9.332093819473675
48181000501,48181000700,2.320476991335968
48181000501,48181000400,2.373964890140642
48181000501,48181000902,7.308057426084358
48181000501,48181001400,7.394912299583825
48181000501,48181002000,10.023585552645956
48181000700,48181000501,2.320476991335968
48181000700,48181000400,2.9245535459086414
48181000700,48181001400,5.077334681512747
48181000700,48181000902,5.260828554454755
48181000700,48181002000,7.754614447919995
48181000902,48181001400,2.6899885610356145
48181000902,48181002000,3.3214845465739957
48181000902,48181001500,4.714102959216046
48181000902,48181000700,5.260828554454755
48181000902,48181000400,6.201542513395313
