,CensusTract,State,County,LALOWI1_20,GEOID,INTPTLAT,INTPTLON,LAT,LON
752,48395960500,Texas,Robertson,694.496601794412,48395960500,+30.9048083,-096.6160946,30.9048083,-96.6160946
753,48399950600,Texas,Runnels,895.042650072214,48399950600,+31.7765385,-099.8948735,31.7765385,-99.8948735
754,48401950501,Texas,Rusk,2254.95946622171,48401950501,+32.2198247,-094.7136425,32.2198247,-94.7136425
755,48401950700,Texas,Rusk,329.969330092702,48401950700,+32.1757646,-094.7935389,32.1757646,-94.7935389
756,48409010201,Texas,San Patricio,411.46416146541,48409010201,+27.8942735,-097.1569007,27.8942735,-97.1569007
757,48409010202,Texas,San Patricio,631.054898482416,48409010202,+27.9147234,-097.1677305,27.9147234,-97.1677305
758,48409010500,Texas,San Patricio,945.655449671195,48409010500,+27.9346715,-097.2899236,27.9346715,-97.2899236
759,48409011000,Texas,San Patricio,1432.57133724727,48409011000,+28.0263476,-097.4921566,28.0263476,-97.4921566
760,48409011100,Texas,San Patricio,1351.82170612865,48409011100,+27.9449750,-097.5859209,27.944975,-97.5859209
761,48419950400,Texas,Shelby,803.093174530891,48419950400,+31.7904052,-094.1752344,31.7904052,-94.1752344
762,48423000100,Texas,Smith,1321.41828634403,48423000100,+32.3549728,-095.3343846,32.3549728,-95.3343846
763,48423000300,Texas,Smith,877.789954748936,48423000300,+32.3783642,-095.2866974,32.3783642,-95.2866974
764,48423000700,Texas,Smith,1759.9255226557,48423000700,+32.3229329,-095.3312483,32.3229329,-95.3312483
765,48423000800,Texas,Smith,524.154369153082,48423000800,+32.3360119,-095.3051896,32.3360119,-95.3051896
766,48423000900,Texas,Smith,583.156037786975,48423000900,+32.3394419,-095.2801584,32.3394419,-95.2801584
767,48423001604,Texas,Smith,2836.27603239898,48423001604,+32.3325368,-095.4307118,32.3325368,-95.4307118
768,48427950101,Texas,Starr,617.006305940045,48427950101,+26.6508570,-098.6058228,26.650857,-98.6058228
769,48427950106,Texas,Starr,2579.02100796422,48427950106,+26.3412724,-098.7597718,26.3412724,-98.7597718
770,48427950107,Texas,Starr,2903.88337781355,48427950107,+26.3508693,-098.7862860,26.3508693,-98.786286
771,48427950203,Texas,Starr,2685.92391779087,48427950203,+26.4137678,-098.9888554,26.4137678,-98.9888554
772,48427950204,Texas,Starr,4162.68667031448,48427950204,+26.4497330,-098.9611950,26.449733,-98.961195
773,48427950600,Texas,Starr,2982.33340995316,48427950600,+26.3761356,-098.8331204,26.3761356,-98.8331204
774,48427950702,Texas,Starr,866.152698585763,48427950702,+26.4149751,-099.0024953,26.4149751,-99.0024953
775,48429950300,Texas,Stephens,1074.58391191823,48429950300,+32.7419601,-098.8723799,32.7419601,-98.8723799
776,48431950100,Texas,Sterling,540.06062937565,48431950100,+31.8357739,-101.0549111,31.8357739,-101.0549111
777,48439100501,Texas,Tarrant,3329.67884952109,48439100501,+32.8116044,-097.3849080,32.8116044,-97.384908
778,48439100502,Texas,Tarrant,546.493468381697,48439100502,+32.7930807,-097.3862528,32.7930807,-97.3862528
779,48439100700,Texas,Tarrant,1489.23690545372,48439100700,+32.7690381,-097.3864803,32.7690381,-97.3864803
780,48439101302,Texas,Tarrant,1291.94817350432,48439101302,+32.7262379,-097.2145929,32.7262379,-97.2145929
781,48439101500,Texas,Tarrant,775.598630547523,48439101500,+32.7461281,-097.2764165,32.7461281,-97.2764165
782,48439101700,Texas,Tarrant,1143.09743808209,48439101700,+32.7547953,-097.3132291,32.7547953,-97.3132291
783,48439102302,Texas,Tarrant,287.261251926422,48439102302,+32.7044627,-097.4467215,32.7044627,-97.4467215
784,48439103500,Texas,Tarrant,702.05079936143,48439103500,+32.7330490,-097.2817878,32.733049,-97.2817878
785,48439103601,Texas,Tarrant,1131.57800247852,48439103601,+32.7261058,-097.2474764,32.7261058,-97.2474764
786,48439103602,Texas,Tarrant,975.223899402986,48439103602,+32.7262157,-097.2311902,32.7262157,-97.2311902
787,48439103800,Texas,Tarrant,1441.42019507667,48439103800,+32.7213070,-097.3023796,32.721307,-97.3023796
788,48439104602,Texas,Tarrant,1919.0211853329,48439104602,+32.6991526,-097.2726468,32.6991526,-97.2726468
789,48439104605,Texas,Tarrant,398.513483407441,48439104605,+32.6956316,-097.2933408,32.6956316,-97.2933408
790,48439104900,Texas,Tarrant,937.444515015929,48439104900,+32.8023517,-097.2978904,32.8023517,-97.2978904
791,48439105006,Texas,Tarrant,443.672384999692,48439105006,+32.8178655,-097.3190000,32.8178655,-97.319
792,48439105510,Texas,Tarrant,2589.66571973334,48439105510,+32.6358837,-097.4032769,32.6358837,-97.4032769
793,48439106001,Texas,Tarrant,1812.05982344597,48439106001,+32.6456865,-097.3323368,32.6456865,-97.3323368
794,48439106002,Texas,Tarrant,1474.14014230575,48439106002,+32.6480468,-097.2978643,32.6480468,-97.2978643
795,48439106004,Texas,Tarrant,2150.61465099976,48439106004,+32.6199267,-097.2780662,32.6199267,-97.2780662
796,48439106101,Texas,Tarrant,965.524306164123,48439106101,+32.6910481,-097.2507308,32.6910481,-97.2507308
797,48439106102,Texas,Tarrant,2585.7838701138,48439106102,+32.6766089,-097.2510439,32.6766089,-97.2510439
798,48439106201,Texas,Tarrant,284.032358884811,48439106201,+32.7080074,-097.2586626,32.7080074,-97.2586626
799,48439106202,Texas,Tarrant,1687.35728286206,48439106202,+32.7070413,-097.2463891,32.7070413,-97.2463891
800,48439106300,Texas,Tarrant,1817.13252151105,48439106300,+32.7154666,-097.2384623,32.7154666,-97.2384623
801,48439106400,Texas,Tarrant,1326.45867222837,48439106400,+32.6937042,-097.2342617,32.6937042,-97.2342617
802,48439106503,Texas,Tarrant,319.755335533991,48439106503,+32.7524651,-097.2083283,32.7524651,-97.2083283
803,48439106511,Texas,Tarrant,1028.27000217745,48439106511,+32.7695740,-097.1918423,32.769574,-97.1918423
804,48439106512,Texas,Tarrant,1493.60088482126,48439106512,+32.7525319,-097.1905288,32.7525319,-97.1905288
805,48439106513,Texas,Tarrant,1092.49359343294,48439106513,+32.7370133,-097.1904767,32.7370133,-97.1904767
806,48439106514,Texas,Tarrant,420.786067516193,48439106514,+32.7509863,-097.1746810,32.7509863,-97.174681
807,48439106515,Texas,Tarrant,718.798336661784,48439106515,+32.7720688,-097.2279449,32.7720688,-97.2279449
808,48439106516,Texas,Tarrant,573.185650467872,48439106516,+32.7654344,-097.2219020,32.7654344,-97.221902
809,48439106517,Texas,Tarrant,2483.44851139266,48439106517,+32.8160424,-097.0975651,32.8160424,-97.0975651
810,48439110401,Texas,Tarrant,295.253523707389,48439110401,+32.8122922,-097.4342858,32.8122922,-97.4342858
811,48439110402,Texas,Tarrant,1732.4929030016,48439110402,+32.8027441,-097.4020454,32.8027441,-97.4020454
812,48439110701,Texas,Tarrant,990.778341725468,48439110701,+32.7662583,-097.4641792,32.7662583,-97.4641792
813,48439110703,Texas,Tarrant,1105.95024869314,48439110703,+32.7480838,-097.4703140,32.7480838,-97.470314
814,48439110704,Texas,Tarrant,1729.1470298079,48439110704,+32.7476494,-097.4503885,32.7476494,-97.4503885
815,48439111005,Texas,Tarrant,393.799065758386,48439111005,+32.6239640,-097.3384442,32.623964,-97.3384442
816,48439111103,Texas,Tarrant,693.669935183599,48439111103,+32.6685457,-097.2586112,32.6685457,-97.2586112
817,48439111202,Texas,Tarrant,3247.21464496478,48439111202,+32.6305482,-097.2829368,32.6305482,-97.2829368
818,48439111522,Texas,Tarrant,380.774588227272,48439111522,+32.6989216,-097.0891636,32.6989216,-97.0891636
819,48439111523,Texas,Tarrant,4545.13282540068,48439111523,+32.6847201,-097.0772743,32.6847201,-97.0772743
820,48439111524,Texas,Tarrant,377.348739385604,48439111524,+32.6982392,-097.1107856,32.6982392,-97.1107856
821,48439111525,Texas,Tarrant,1658.68234443664,48439111525,+32.6833910,-097.1086153,32.683391,-97.1086153
822,48439111536,Texas,Tarrant,148.389169991016,48439111536,+32.6987763,-097.0495650,32.6987763,-97.049565
823,48439113002,Texas,Tarrant,2892.39220570377,48439113002,+32.7430150,-097.0492068,32.743015,-97.0492068
824,48439113114,Texas,Tarrant,532.920172863523,48439113114,+32.8001050,-097.0830320,32.800105,-97.083032
825,48439113116,Texas,Tarrant,481.795928955078,48439113116,+32.7798847,-097.0650194,32.7798847,-97.0650194
826,48439113216,Texas,Tarrant,523.418728653341,48439113216,+32.8537437,-097.2277052,32.8537437,-97.2277052
827,48439113220,Texas,Tarrant,923.482095364481,48439113220,+32.8408165,-097.2044908,32.8408165,-97.2044908
828,48439113302,Texas,Tarrant,816.884776903549,48439113302,+32.8038813,-097.2306965,32.8038813,-97.2306965
829,48439113408,Texas,Tarrant,979.144697942141,48439113408,+32.8153261,-097.1761869,32.8153261,-97.1761869
830,48439113513,Texas,Tarrant,1635.355600629,48439113513,+32.8292289,-097.0787219,32.8292289,-97.0787219
831,48439113514,Texas,Tarrant,794.072891756892,48439113514,+32.8313360,-097.0919384,32.831336,-97.0919384
832,48439113619,Texas,Tarrant,1108.13844203948,48439113619,+32.8176511,-097.1456453,32.8176511,-97.1456453
833,48439113631,Texas,Tarrant,2795.83890413981,48439113631,+32.9116818,-097.1057528,32.9116818,-97.1057528
834,48439113705,Texas,Tarrant,1167.9197951667,48439113705,+32.9290760,-097.0901354,32.929076,-97.0901354
835,48439114205,Texas,Tarrant,1050.69176047628,48439114205,+32.8710850,-097.5293563,32.871085,-97.5293563
836,48439122300,Texas,Tarrant,533.601819255331,48439122300,+32.7329718,-097.1098455,32.7329718,-97.1098455
837,48439122400,Texas,Tarrant,1015.71635013073,48439122400,+32.7263739,-097.1175589,32.7263739,-97.1175589
838,48439123100,Texas,Tarrant,2380.74696026602,48439123100,+32.7385946,-097.3087015,32.7385946,-97.3087015
839,48439123400,Texas,Tarrant,830.028566420078,48439123400,+32.7353682,-097.3379440,32.7353682,-97.337944
840,48439123500,Texas,Tarrant,1974.51194101944,48439123500,+32.7253306,-097.3172389,32.7253306,-97.3172389
841,48439123600,Texas,Tarrant,920.810321614146,48439123600,+32.7301748,-097.3283055,32.7301748,-97.3283055
842,48441010300,Texas,Taylor,1168.83223128318,48441010300,+32.4835952,-099.7525543,32.4835952,-99.7525543
843,48441010500,Texas,Taylor,442.208512415527,48441010500,+32.4744604,-099.7668545,32.4744604,-99.7668545
844,48441010900,Texas,Taylor,1055.78522432874,48441010900,+32.4480121,-099.7031198,32.4480121,-99.7031198
845,48441011300,Texas,Taylor,500.975952923297,48441011300,+32.4566337,-099.7715400,32.4566337,-99.77154
846,48441011900,Texas,Taylor,1042.40956288576,48441011900,+32.4371414,-099.7348015,32.4371414,-99.7348015
847,48441012100,Texas,Taylor,433.778653566259,48441012100,+32.4195411,-099.7167529,32.4195411,-99.7167529
848,48441012200,Texas,Taylor,1149.46537352364,48441012200,+32.4068575,-099.7326430,32.4068575,-99.732643
849,48441012300,Texas,Taylor,530.519202680676,48441012300,+32.4241912,-099.7508215,32.4241912,-99.7508215
850,48441012900,Texas,Taylor,1169.63820660149,48441012900,+32.4197484,-099.8201917,32.4197484,-99.8201917
851,48441013100,Texas,Taylor,4036.3076079176,48441013100,+32.4566860,-099.8140366,32.456686,-99.8140366
852,48443950100,Texas,Terrell,378.101348183105,48443950100,+30.2323427,-102.0725126,30.2323427,-102.0725126
853,48445950300,Texas,Terry,1114.75149014296,48445950300,+33.1772301,-102.2901075,33.1772301,-102.2901075
854,48445950400,Texas,Terry,862.394284276446,48445950400,+33.1697045,-102.2447331,33.1697045,-102.2447331
855,48447950300,Texas,Throckmorton,329.764615693698,48447950300,+33.1706954,-099.2057960,33.1706954,-99.205796
856,48449950600,Texas,Titus,403.280226826667,48449950600,+33.1661945,-094.9827862,33.1661945,-94.9827862
857,48451000200,Texas,Tom Green,1886.55046517495,48451000200,+31.5104508,-100.4501576,31.5104508,-100.4501576
858,48451000300,Texas,Tom Green,2076.60246699419,48451000300,+31.5010690,-100.4052110,31.501069,-100.405211
859,48451000400,Texas,Tom Green,497.655940934084,48451000400,+31.4816199,-100.4430913,31.4816199,-100.4430913
860,48451000700,Texas,Tom Green,384.040543287992,48451000700,+31.4626474,-100.4048466,31.4626474,-100.4048466
861,48451000802,Texas,Tom Green,2088.0033960891,48451000802,+31.4466909,-100.3980102,31.4466909,-100.3980102
862,48451001200,Texas,Tom Green,2630.04449124474,48451001200,+31.4688962,-100.4763175,31.4688962,-100.4763175
863,48451001400,Texas,Tom Green,2237.88809505871,48451001400,+31.4259943,-100.4441259,31.4259943,-100.4441259
864,48451001500,Texas,Tom Green,1496.38188849203,48451001500,+31.4318307,-100.4045385,31.4318307,-100.4045385
865,48453000305,Texas,Travis,308.719549335539,48453000305,+30.3148733,-097.7263080,30.3148733,-97.726308
866,48453000601,Texas,Travis,501.048659324646,48453000601,+30.2874117,-097.7380441,30.2874117,-97.7380441
867,48453000804,Texas,Travis,220.811991048976,48453000804,+30.2700914,-097.7219450,30.2700914,-97.721945
868,48453000901,Texas,Travis,254.875951828318,48453000901,+30.2655681,-097.7237400,30.2655681,-97.72374
869,48453001000,Texas,Travis,529.720496983733,48453001000,+30.2528309,-097.7258285,30.2528309,-97.7258285
870,48453001804,Texas,Travis,756.290568232536,48453001804,+30.3419384,-097.7073266,30.3419384,-97.7073266
871,48453001813,Texas,Travis,384.036183476448,48453001813,+30.3451341,-097.6875190,30.3451341,-97.687519
872,48453001821,Texas,Travis,1106.19289682433,48453001821,+30.3809804,-097.7086052,30.3809804,-97.7086052
873,48453001832,Texas,Travis,438.251117102801,48453001832,+30.3801479,-097.6688196,30.3801479,-97.6688196
874,48453001833,Texas,Travis,1883.33184939436,48453001833,+30.3640039,-097.6764974,30.3640039,-97.6764974
875,48453001835,Texas,Travis,1576.72133326419,48453001835,+30.3867988,-097.6614863,30.3867988,-97.6614863
876,48453001844,Texas,Travis,1145.42469817399,48453001844,+30.3959497,-097.7013613,30.3959497,-97.7013613
877,48453001857,Texas,Travis,1374.25702253098,48453001857,+30.4627453,-097.6552817,30.4627453,-97.6552817
878,48453001860,Texas,Travis,1175.19659515656,48453001860,+30.4529445,-097.6463726,30.4529445,-97.6463726
879,48453001863,Texas,Travis,565.9113407135,48453001863,+30.4324869,-097.6766198,30.4324869,-97.6766198
880,48453002108,Texas,Travis,305.474104762077,48453002108,+30.2973104,-097.6691264,30.2973104,-97.6691264
881,48453002109,Texas,Travis,669.53906713915,48453002109,+30.2815075,-097.6905767,30.2815075,-97.6905767
882,48453002110,Texas,Travis,1480.0162558988,48453002110,+30.2741424,-097.6774623,30.2741424,-97.6774623
883,48453002111,Texas,Travis,851.211686694579,48453002111,+30.2571318,-097.6854100,30.2571318,-97.68541
884,48453002202,Texas,Travis,4001.76344310127,48453002202,+30.3166470,-097.6303164,30.316647,-97.6303164
885,48453002207,Texas,Travis,3524.77742008364,48453002207,+30.2374925,-097.5821661,30.2374925,-97.5821661
886,48453002208,Texas,Travis,3012.12538484227,48453002208,+30.2762160,-097.6536436,30.276216,-97.6536436
887,48453002211,Texas,Travis,427.839639573518,48453002211,+30.2742983,-097.6192558,30.2742983,-97.6192558
888,48453002307,Texas,Travis,527.635145671665,48453002307,+30.2231020,-097.7409680,30.223102,-97.740968
889,48453002310,Texas,Travis,2373.00953266606,48453002310,+30.2423539,-097.6592003,30.2423539,-97.6592003
890,48453002313,Texas,Travis,476.491477856878,48453002313,+30.2201792,-097.7260192,30.2201792,-97.7260192
891,48453002319,Texas,Travis,1667.14289605198,48453002319,+30.1998953,-097.6440299,30.1998953,-97.6440299
892,48453002411,Texas,Travis,2406.53988222777,48453002411,+30.2052826,-097.7489269,30.2052826,-97.7489269
893,48453002412,Texas,Travis,623.381252718158,48453002412,+30.1894024,-097.7514897,30.1894024,-97.7514897
894,48453002413,Texas,Travis,3511.61163329333,48453002413,+30.1971059,-097.7402780,30.1971059,-97.740278
895,48453002423,Texas,Travis,1693.23765336722,48453002423,+30.1797327,-097.8062117,30.1797327,-97.8062117
896,48453002427,Texas,Travis,510.970763653516,48453002427,+30.1806749,-097.7634259,30.1806749,-97.7634259
897,48453002430,Texas,Travis,1115.16213955357,48453002430,+30.1717158,-097.7550103,30.1717158,-97.7550103
898,48455950500,Texas,Trinity,445.648164839367,48455950500,+30.9512487,-095.3839288,30.9512487,-95.3839288
899,48463950100,Texas,Uvalde,229.391443553853,48463950100,+29.4380367,-099.5286644,29.4380367,-99.5286644
900,48463950200,Texas,Uvalde,240.71769438281,48463950200,+29.2986949,-099.8214201,29.2986949,-99.8214201
901,48463950400,Texas,Uvalde,267.335446113487,48463950400,+29.2225717,-099.7755996,29.2225717,-99.7755996
902,48463950500,Texas,Uvalde,1632.87713217921,48463950500,+29.1902410,-099.7868978,29.190241,-99.7868978
903,48465950302,Texas,Val Verde,1481.49099086449,48465950302,+29.3634330,-100.9287735,29.363433,-100.9287735
904,48465950500,Texas,Val Verde,3952.33188761012,48465950500,+29.3471678,-100.7882384,29.3471678,-100.7882384
905,48465950601,Texas,Val Verde,1906.09652495197,48465950601,+29.3648168,-100.8735909,29.3648168,-100.8735909
906,48465950700,Texas,Val Verde,679.884417047025,48465950700,+29.3445675,-100.9123664,29.3445675,-100.9123664
907,48467950500,Texas,Van Zandt,776.311430544534,48467950500,+32.7081640,-096.0016943,32.708164,-96.0016943
908,48469000100,Texas,Victoria,753.505679108657,48469000100,+28.7966232,-097.0048143,28.7966232,-97.0048143
909,48469000301,Texas,Victoria,1087.86065214526,48469000301,+28.7729293,-096.9983374,28.7729293,-96.9983374
910,48469000302,Texas,Victoria,1078.67354688071,48469000302,+28.7806152,-096.9789601,28.7806152,-96.9789601
911,48471790500,Texas,Walker,1629.14083247724,48471790500,+30.7317323,-095.5645559,30.7317323,-95.5645559
912,48471790600,Texas,Walker,1888.73844594166,48471790600,+30.7332390,-095.5389335,30.733239,-95.5389335
913,48471790700,Texas,Walker,670.411252075806,48471790700,+30.6988980,-095.5362685,30.698898,-95.5362685
914,48473680500,Texas,Waller,1477.51050802149,48473680500,+30.0930296,-096.0722182,30.0930296,-96.0722182
915,48479001101,Texas,Webb,2233.90350686013,48479001101,+27.5271403,-099.4718907,27.5271403,-99.4718907
916,48479001103,Texas,Webb,388.886810421943,48479001103,+27.5203409,-099.4654479,27.5203409,-99.4654479
917,48479001104,Texas,Webb,1150.47634686157,48479001104,+27.5202551,-099.4741228,27.5202551,-99.4741228
918,48479001402,Texas,Webb,823.3357155025,48479001402,+27.5362985,-099.5181708,27.5362985,-99.5181708
919,48479001601,Texas,Webb,792.901213660836,48479001601,+27.5418581,-099.4763547,27.5418581,-99.4763547
920,48479001716,Texas,Webb,3500.63061568746,48479001716,+27.5860805,-099.5232715,27.5860805,-99.5232715
921,48479001717,Texas,Webb,1929.10238910838,48479001717,+27.5545939,-099.5142703,27.5545939,-99.5142703
922,48479001806,Texas,Webb,524.479702159762,48479001806,+27.4568489,-099.4662132,27.4568489,-99.4662132
923,48479001807,Texas,Webb,2331.85804337449,48479001807,+27.4342653,-099.4837446,27.4342653,-99.4837446
924,48479001808,Texas,Webb,918.734383583068,48479001808,+27.4485917,-099.4651216,27.4485917,-99.4651216
925,48479001809,Texas,Webb,3206.18852408044,48479001809,+27.4308116,-099.4644636,27.4308116,-99.4644636
926,48479001810,Texas,Webb,2564.08348347916,48479001810,+27.4654156,-099.4018495,27.4654156,-99.4018495
927,48479001812,Texas,Webb,1816.9479349628,48479001812,+27.4772273,-099.4510614,27.4772273,-99.4510614
928,48479001816,Texas,Webb,1073.16523986593,48479001816,+27.5375797,-099.3794643,27.5375797,-99.3794643
929,48479001818,Texas,Webb,2958.89099377073,48479001818,+27.2988412,-099.4752678,27.2988412,-99.4752678
930,48481740200,Texas,Wharton,184.585096655544,48481740200,+29.3521007,-096.0976277,29.3521007,-96.0976277
931,48485010400,Texas,Wichita,1592.27548510069,48485010400,+33.9210776,-098.4764193,33.9210776,-98.4764193
932,48485010800,Texas,Wichita,772.676327615976,48485010800,+33.8947558,-098.5201818,33.8947558,-98.5201818
933,48485011200,Texas,Wichita,1230.46814216303,48485011200,+33.9900666,-098.4655136,33.9900666,-98.4655136
934,48485011400,Texas,Wichita,1670.38792250644,48485011400,+33.8941656,-098.4645720,33.8941656,-98.464572
935,48485012700,Texas,Wichita,602.212146195583,48485012700,+33.8896796,-098.5347300,33.8896796,-98.53473
936,48485013000,Texas,Wichita,530.638845366192,48485013000,+33.9346530,-098.5344079,33.934653,-98.5344079
937,48485013501,Texas,Wichita,364.56949062657,48485013501,+34.0925009,-098.5765672,34.0925009,-98.5765672
938,48487950500,Texas,Wilbarger,472.544932392003,48487950500,+34.1603454,-099.3434256,34.1603454,-99.3434256
939,48487950700,Texas,Wilbarger,1053.47147326928,48487950700,+34.1379364,-099.2549810,34.1379364,-99.254981
940,48489950300,Texas,Willacy,562.243845062446,48489950300,+26.4850522,-097.8235686,26.4850522,-97.8235686
941,48489950400,Texas,Willacy,2943.41914832512,48489950400,+26.4857271,-097.7274534,26.4857271,-97.7274534
942,48489950500,Texas,Willacy,1644.14013807454,48489950500,+26.4046271,-097.7275193,26.4046271,-97.7275193
943,48491020114,Texas,Williamson,1183.55515135824,48491020114,+30.6648385,-097.6828852,30.6648385,-97.6828852
944,48491020321,Texas,Williamson,553.877842281974,48491020321,+30.5499237,-097.8473085,30.5499237,-97.8473085
945,48491020325,Texas,Williamson,1191.76113009266,48491020325,+30.5372063,-097.8425722,30.5372063,-97.8425722
946,48491020406,Texas,Williamson,472.485861609689,48491020406,+30.4526649,-097.7704276,30.4526649,-97.7704276
947,48491020504,Texas,Williamson,393.430773973464,48491020504,+30.4746134,-097.6955450,30.4746134,-97.695545
948,48491021000,Texas,Williamson,2093.58552512955,48491021000,+30.5591891,-097.4000892,30.5591891,-97.4000892
949,48491021100,Texas,Williamson,1163.22484583128,48491021100,+30.5704375,-097.4218828,30.5704375,-97.4218828
950,48491021203,Texas,Williamson,700.141956569721,48491021203,+30.5974540,-097.4051058,30.597454,-97.4051058
951,48491021403,Texas,Williamson,1258.31979062117,48491021403,+30.6031616,-097.6736483,30.6031616,-97.6736483
952,48491021502,Texas,Williamson,2355.3651638762,48491021502,+30.5334614,-097.6781098,30.5334614,-97.6781098
953,48491021503,Texas,Williamson,746.267157793045,48491021503,+30.5230377,-097.6794486,30.5230377,-97.6794486
954,48497150200,Texas,Wise,735.521547748654,48497150200,+33.2502413,-097.5821369,33.2502413,-97.5821369
955,48497150500,Texas,Wise,548.863417724754,48497150500,+33.2063778,-097.7320764,33.2063778,-97.7320764
956,48499950200,Texas,Wood,259.991178867583,48499950200,+32.9445717,-095.2792143,32.9445717,-95.2792143
957,48499950700,Texas,Wood,2031.83618298134,48499950700,+32.6813180,-095.4588026,32.681318,-95.4588026
958,48499950800,Texas,Wood,1192.53200410737,48499950800,+32.6528513,-095.4802942,32.6528513,-95.4802942
959,48503950500,Texas,Young,388.059195038862,48503950500,+33.1082416,-098.5861772,33.1082416,-98.5861772
960,48503950600,Texas,Young,1177.27488525956,48503950600,+33.1002647,-098.5701446,33.1002647,-98.5701446
961,48505950301,Texas,Zapata,1813.66052700579,48505950301,+26.9176039,-099.2668052,26.9176039,-99.2668052
962,48505950302,Texas,Zapata,323.555520423404,48505950302,+26.8862954,-099.2804946,26.8862954,-99.2804946
963,48507950100,Texas,Zavala,921.374832500044,48507950100,+28.9571943,-099.6124226,28.9571943,-99.6124226
964,48507950302,Texas,Zavala,299.861573542541,48507950302,+28.6660091,-099.8211796,28.6660091,-99.8211796
